rho,logF,log2n,n,m,delta,eta,feasible,t,achieved_bits,floor_bits,proof_size_bits,proof_size_kb,mca_bound,list_bound,note
1/2,256.0,20,1048576,1,0.051525338983050846,0.2413678798304016,True,1678,128.06305222757854,233.63737488446438,9450752.0,1153.65625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.05983040677966102,0.23306281203379142,True,1439,128.081177989208,233.59654443636998,8104704.0,989.34375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.06813547457627118,0.22475774423718126,True,1258,128.07429283790174,233.55394631718758,7085312.0,864.90625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.07644054237288135,0.2164526764405711,True,1116,128.03114895237593,233.50944334839858,6285568.0,767.28125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.08474561016949152,0.20814760864396092,True,1002,128.01081736271775,233.46288215839058,5643520.0,688.90625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.09305067796610168,0.19984254084735076,True,909,128.0836957340061,233.41409054127104,5119744.0,624.96875,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.10135574576271186,0.19153747305074056,True,831,128.12190549761692,233.3628742546737,4680448.0,571.34375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.10966081355932203,0.1832324052541304,True,764,128.0258028742707,233.30901310721663,4303104.0,525.28125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.1179658813559322,0.17492733745752023,True,707,128.03319783975442,233.252256137728,3982080.0,486.09375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.1262709491525424,0.16662226966091004,True,658,128.14032487777214,233.19231562089996,3706112.0,452.40625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.13457601694915255,0.15831720186429987,True,614,128.0318896443174,233.12885953894488,3458304.0,422.15625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.14288108474576272,0.1500121340676897,True,576,128.12124646112892,233.06150202268685,3244288.0,396.03125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.1511861525423729,0.14170706627107954,True,542,128.17210713943876,232.98979106724323,3052800.0,372.65625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.15949122033898305,0.13340199847446937,True,511,128.08991998951296,232.91319253318704,2878208.0,351.34375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.16779628813559325,0.12509693067785918,True,484,128.25582388420884,232.83106899817108,2726144.0,332.78125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.17610135593220339,0.11679186288124904,True,459,128.27270308677782,232.74265133243284,2585344.0,315.59375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.18440642372881358,0.10848679508463885,True,436,128.21786950702378,232.64699977080625,2455808.0,299.78125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.19271149152542374,0.10018172728802868,True,415,128.17015185135458,232.54294944948737,2337536.0,285.34375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.2010165593220339,0.09187665949141852,True,396,128.20994682550622,232.4290323176661,2230528.0,272.28125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.20932162711864408,0.08357159169480835,True,378,128.08043558419035,232.30336194814873,2129152.0,259.90625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.21762669491525427,0.07526652389819816,True,362,128.1736835871097,232.16345785222498,2039040.0,248.90625,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.2259317627118644,0.06696145610158802,True,347,128.20516817020277,232.00596665053183,1954560.0,238.59375,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.2342368305084746,0.058656388304977825,True,333,128.21493058460422,231.82619764699774,1875712.0,228.96875,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.24254189830508477,0.05035132050836766,True,320,128.2438418681702,231.61730146504698,1802496.0,220.03125,unique-decoding,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.25084696610169493,0.04204625271175749,True,308,128.33363259438664,213.1406006865843,1734912.0,211.78125,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.2591520338983051,0.033741184915147326,True,296,128.0941735061212,211.55327037497196,1667328.0,203.53125,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.26745710169491527,0.02543611711853716,True,286,128.41824638191795,209.51511073086766,1611008.0,196.65625,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.27576216949152543,0.017131049321926994,True,275,128.00275318553884,206.66378654188495,1549056.0,189.09375,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.2840672372881356,0.008825981525316828,True,266,128.2396620510319,201.87986220516086,1498368.0,182.90625,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.29237230508474576,0.0005209137287066623,True,257,128.22695857371545,181.4666604016909,1447680.0,176.71875,bchks-johnson,interleave-listsize,ok
1/2,256.0,20,1048576,1,0.300677372881356,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.300677). No finite t helps.
1/2,256.0,20,1048576,1,0.3089824406779661,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.308982). No finite t helps.
1/2,256.0,20,1048576,1,0.31728750847457626,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.317288). No finite t helps.
1/2,256.0,20,1048576,1,0.3255925762711865,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.325593). No finite t helps.
1/2,256.0,20,1048576,1,0.33389764406779665,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.333898). No finite t helps.
1/2,256.0,20,1048576,1,0.34220271186440676,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.342203). No finite t helps.
1/2,256.0,20,1048576,1,0.350507779661017,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.350508). No finite t helps.
1/2,256.0,20,1048576,1,0.35881284745762715,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.358813). No finite t helps.
1/2,256.0,20,1048576,1,0.3671179152542373,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.367118). No finite t helps.
1/2,256.0,20,1048576,1,0.3754229830508475,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.375423). No finite t helps.
1/2,256.0,20,1048576,1,0.38372805084745765,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.383728). No finite t helps.
1/2,256.0,20,1048576,1,0.3920331186440678,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.392033). No finite t helps.
1/2,256.0,20,1048576,1,0.40033818644067803,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.400338). No finite t helps.
1/2,256.0,20,1048576,1,0.40864325423728814,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.408643). No finite t helps.
1/2,256.0,20,1048576,1,0.4169483220338983,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.416948). No finite t helps.
1/2,256.0,20,1048576,1,0.42525338983050853,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.425253). No finite t helps.
1/2,256.0,20,1048576,1,0.43355845762711864,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.433558). No finite t helps.
1/2,256.0,20,1048576,1,0.4418635254237288,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.441864). No finite t helps.
1/2,256.0,20,1048576,1,0.45016859322033903,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.450169). No finite t helps.
1/2,256.0,20,1048576,1,0.4584736610169492,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.458474). No finite t helps.
1/2,256.0,20,1048576,1,0.4667787288135593,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.466779). No finite t helps.
1/2,256.0,20,1048576,1,0.47508379661016953,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.475084). No finite t helps.
1/2,256.0,20,1048576,1,0.4833888644067797,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.483389). No finite t helps.
1/2,256.0,20,1048576,1,0.49169393220338986,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.491694). No finite t helps.
1/2,256.0,20,1048576,1,0.499999,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.499999). No finite t helps.
1/2,256.0,24,16777216,1,0.01,0.2828932188134524,True,8828,128.002201268476,229.8189284064699,58759424.0,7172.78125,unique-decoding,interleave-listsize,ok
1/2,256.0,24,16777216,1,0.018305067796610168,0.27458815101684225,True,4803,128.0159302772039,229.78531012283352,31969024.0,3902.46875,unique-decoding,interleave-listsize,ok
